0	0.041666666666666664	0.4452
0	0.002777777777777778	0.3803
0	0.010000000000000002	0.3394
0	0.020000000000000004	0.4236
0	0.002272727272727273	0.5304
0	0.008547008547008548	0.5071
0	0.019230769230769232	0.3821
0	0.009615384615384616	0.2868
0	0.006153846153846155	0.5279
0	0.011494252873563218	0.2928
0	0.009195402298850575	0.2403
0	0.01070154577883472	0.5113
0	0.0021551724137931034	0.2489
0	0.022959183673469385	0.3305
0	0.041666666666666664	0.2051
0	0.05113636363636363	0.2831
0	0.003125	0.2752
0	0.004166666666666667	0.1597
0	0.003048780487804878	0.3152
0	0.056249999999999994	0.4157
0	0.014705882352941176	0.3381
0	0.0016666666666666668	0.3271
0	0.07903225806451612	0.3800
0	0.12	0.3745
0	0.005555555555555556	0.2624
0	0.0	0.2992
0	0.003125	0.2540
0	0.0020833333333333333	0.3859
0	0.0020833333333333333	0.5151
0	0.0020833333333333333	0.2962
1	0.0010080645161290322	0.5066
0	0.023809523809523808	0.4800
0	0.0	0.2586
0	0.0010775862068965517	0.4020
0	0.010416666666666666	0.3326
0	0.0078125	0.3406
1	0.008522727272727272	0.5733
0	0.008035714285714285	0.3975
0	0.03591954022988506	0.3749
0	0.020689655172413793	0.2786
0	0.010610079575596818	0.4436
0	0.0026525198938992045	0.2330
0	0.020434227330779053	0.4834
0	0.0010449320794148381	0.2432
0	0.0032467532467532465	0.3597
1	0.03342245989304813	0.6131
0	0.10909090909090909	0.4841
0	0.002525252525252525	0.3362
0	0.008348794063079777	0.5331
0	0.017045454545454544	0.2869
0	0.007905138339920948	0.3965
0	0.011363636363636364	0.3397
0	0.0023923444976076554	0.4529
0	0.004048582995951417	0.3925
1	0.012465373961218836	0.5809
0	0.003629764065335753	0.4373
0	0.048120300751879695	0.5424
0	0.0023923444976076554	0.5242
0	0.0005720823798627002	0.3961
0	0.012383900928792569	0.5193
0	0.011842105263157893	0.5112
0	0.025806451612903226	0.2761
0	0.008064516129032258	0.3449
0	0.0039100684261974585	0.2239
0	0.008294930875576036	0.2828
0	0.0013440860215053762	0.3421
1	0.005865102639296188	0.4633
0	0.006144393241167434	0.5064
0	0.019115890083632018	0.4120
1	0.12346938775510204	0.6437
0	0.010714285714285714	0.2882
0	0.005442176870748299	0.3767
0	0.003205128205128205	0.3134
0	0.039473684210526314	0.4514
0	0.03571428571428571	0.4390
1	0.6	0.8886
0	0.14285714285714285	0.3762
0	0.08333333333333333	0.2741
0	0.02197802197802198	0.4013
0	0.0	0.1596
0	0.0	0.0762
0	0.006211180124223602	0.0781
0	0.0	0.1433
0	0.007142857142857143	0.3356
0	0.023809523809523808	0.2905
0	0.006688963210702341	0.2934
1	0.2962962962962963	0.8582
0	0.001587301587301587	0.3727
0	0.024691358024691357	0.2058
0	0.0030864197530864196	0.2879
0	0.021739130434782608	0.3727
1	0.39682539682539686	0.6316
0	0.021164021164021163	0.1276
0	0.0	0.1629
0	0.0	0.0433
0	0.015444015444015444	0.2017
0	0.0036630036630036626	0.1846
0	0.0	0.1955
0	0.015873015873015872	0.2844
0	0.012987012987012986	0.2436
0	0.022222222222222223	0.3980
0	0.1	0.2920
1	0.21333333333333335	0.6062
0	0.00392156862745098	0.3566
0	0.03	0.3996
0	0.00784313725490196	0.3387
1	0.10416666666666667	0.5874
0	0.03636363636363637	0.3634
0	0.003703703703703704	0.3486
0	0.0030303030303030307	0.2231
0	0.002564102564102564	0.2839
0	0.0035714285714285713	0.3717
0	0.046296296296296294	0.3704
0	0.019565217391304346	0.3921
0	0.009090909090909092	0.3082
0	0.033602150537634407	0.3412
1	0.21347248576850095	0.6801
0	0.001466275659824047	0.2992
0	0.008797653958944282	0.3751
0	0.008064516129032258	0.1062
0	0.0017921146953405016	0.2537
0	0.0012903225806451613	0.3034
0	0.002150537634408602	0.3188
0	0.007352941176470588	0.2211
0	0.003179650238473768	0.3541
0	0.00392156862745098	0.4075
0	0.004357298474945533	0.3515
0	0.008021390374331552	0.3136
0	0.005632040050062578	0.3928
0	0.0053475935828877	0.2871
0	0.021739130434782608	0.2466
0	0.003952569169960474	0.3549
1	0.6400000000000001	0.7532
0	0.0	0.3245
0	0.0	0.3035
0	0.010526315789473684	0.3374
1	0.014414414414414415	0.6632
1	0.051041666666666666	0.7566
0	0.030864197530864196	0.5704
0	0.011111111111111112	0.3967
0	0.016666666666666666	0.5180
0	0.0	0.2179
0	0.0033333333333333335	0.4255
0	0.008333333333333333	0.1876
0	0.015	0.4232
0	0.002564102564102564	0.2772
1	0.05128205128205128	0.4438
0	0.009355509355509356	0.3481
0	0.002564102564102564	0.2102
0	0.002564102564102564	0.1916
0	0.007692307692307693	0.2872
1	0.07692307692307693	0.5612
0	0.01282051282051282	0.2883
0	0.0013736263736263737	0.4249
0	0.0038461538461538464	0.4789
1	0.008130081300813007	0.6302
0	0.0043859649122807015	0.4520
0	0.003787878787878788	0.3023
0	0.02564102564102564	0.2710
0	0.08333333333333333	0.4289
0	0.0	0.1226
0	0.017543859649122806	0.3012
0	0.0	0.2199
1	0.10389610389610389	0.7498
0	0.02077922077922078	0.6606
0	0.013392857142857142	0.2222
0	0.0011160714285714285	0.2858
0	0.005714285714285714	0.2780
0	0.002976190476190476	0.1674
0	0.006838905775075987	0.2709
0	0.0029154518950437313	0.4138
1	0.06923076923076923	0.8796
0	0.0005197505197505198	0.6574
0	0.009925558312655087	0.2479
0	0.0	0.1732
0	0.0	0.4064
1	0.0781853281853282	0.7998
0	0.0035714285714285713	0.7202
0	0.001152073732718894	0.2788
0	0.0	0.2044
0	0.006987577639751552	0.4184
0	0.0009157509157509156	0.3054
0	0.011479591836734693	0.3757
0	0.005952380952380952	0.2122
0	0.0011904761904761904	0.2970
1	0.15036770458457205	0.8772
0	0.00027631942525559546	0.4297
0	0.0	0.2696
0	0.0	0.4591
0	0.007730364873222015	0.3041
0	0.003703703703703704	0.2567
0	0.021052631578947368	0.1746
0	0.0	0.3032
0	0.0	0.3638
0	0.0	0.2002
1	0.20416666666666666	0.7586
0	0.0	0.4181
0	0.007207207207207207	0.2117
0	0.0017094017094017094	0.2503
0	0.0	0.3307
0	0.0	0.2234
0	0.00392156862745098	0.4209
0	0.009836065573770493	0.4760
1	0.09297912713472485	0.6973
0	0.013234077750206782	0.3341
0	0.0	0.3674
0	0.05040322580645161	0.4221
0	0.0026881720430107525	0.4985
0	0.0026881720430107525	0.3913
0	0.0	0.2171
0	0.0	0.1446
0	0.05	0.3334
0	0.006837606837606838	0.3443
0	0.06857142857142857	0.6664
0	0.012698412698412697	0.3229
1	0.11851851851851851	0.6412
0	0.0101010101010101	0.3640
0	0.024324324324324326	0.1804
0	0.001287001287001287	0.3792
0	0.0011261261261261261	0.2702
0	0.0013513513513513514	0.2697
0	0.005287896592244419	0.3701
0	0.0024570024570024574	0.3694
0	0.0018018018018018018	0.2169
0	0.004914004914004915	0.2612
0	0.005689900426742532	0.3376
0	0.0016891891891891893	0.1825
1	0.22272727272727272	0.6470
0	0.0020833333333333333	0.3822
0	0.00546448087431694	0.5363
0	0.06818181818181818	0.5036
0	0.004166666666666667	0.2512
0	0.0026041666666666665	0.5263
0	0.003623188405797101	0.5248
0	0.005555555555555555	0.6251
0	0.005747126436781609	0.1821
1	0.09523809523809523	0.7852
0	0.13333333333333333	0.6443
0	0.003125	0.5785
0	0.0010869565217391304	0.4780
0	0.007692307692307693	0.5452
0	0.03461538461538462	0.2102
0	0.001953125	0.6646
0	0.0035714285714285713	0.6003
0	0.0	0.5932
